,_id,ask_hedge,ask_lead,bid_hedge,bid_lead,cancelTime,cancel_order,className,datetime,delta,deltaUSD,direction,edge_ask,edge_bid,exchange,frontID,gatewayName,inited,mm_cancel,mm_threshold,offset,on_order,on_timer,on_trade,orderID,orderTime,order_type,p1,p2,pos_hedge,pos_lead,price,qty_hedge,qty_lead,rawData,send_order,sessionID,skew,status,stop,symbol,symbol_hedge,symbol_lead,target_ask,target_bid,totalVolume,tradeID,tradeTime,tradedVolume,trading,volume,vtOrderID,vtSymbol,vtTradeID,vt_order_id,vt_symbol
1093,5968682cf6daaa248c040110,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:43:56.845,0.126507947415,4393.06788551,,-5493.397762,-5491.19510125,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1094,5968682df6daaa248c040112,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:43:57.836,0.126507947415,4393.06788551,,-5493.397762,-5491.19510125,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1095,5968682ef6daaa248c040117,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:43:58.848,0.126414471358,4389.841294,,-5493.581854,-5491.37915875,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6745,2.6665,,,,,True,,,,,,
1096,5968682ff6daaa248c040119,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:43:59.854,0.126383312673,4388.76575715,,-5493.643218,-5491.44051125,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6745,2.6665,,,,,True,,,,,,
1097,59686830f6daaa248c04011b,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:00.845,0.126383312673,4388.76575715,,-5493.643218,-5491.44051125,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6745,2.6665,,,,,True,,,,,,
1098,59686831f6daaa248c04011e,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:01.853,0.126383312673,4388.76575715,,-5493.643218,-5491.44051125,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6745,2.6665,,,,,True,,,,,,
1099,59686832f6daaa248c040123,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:02.829,0.126414471358,4389.841294,,-5493.581854,-5491.37915875,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6745,2.6665,,,,,True,,,,,,
1100,59686833f6daaa248c040126,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:03.840,0.126414471358,4389.841294,,-5493.581854,-5491.37915875,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6745,2.6665,,,,,True,,,,,,
1101,59686834f6daaa248c040128,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:04.844,0.126414471358,4389.841294,,-5493.581854,-5491.37915875,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6745,2.6665,,,,,True,,,,,,
1102,59686835f6daaa248c040129,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:05.833,0.126414471358,4389.841294,,-5493.581854,-5491.37915875,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6745,2.6665,,,,,True,,,,,,
1103,59686836f6daaa248c04012b,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:06.824,0.126414471358,4389.841294,,-5493.581854,-5491.37915875,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6745,2.6665,,,,,True,,,,,,
1104,59686837f6daaa248c04012c,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:07.826,0.126414471358,4389.841294,,-5493.581854,-5491.37915875,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6745,2.6665,,,,,True,,,,,,
1105,59686838f6daaa248c04012d,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:08.829,0.126414471358,4389.841294,,-5493.581854,-5491.37915875,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6745,2.6665,,,,,True,,,,,,
1106,59686839f6daaa248c04012e,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:09.854,0.126414471358,4389.841294,,-5493.581854,-5491.37915875,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6745,2.6665,,,,,True,,,,,,
1107,5968683af6daaa248c040132,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:10.847,0.126414471358,4389.841294,,-5493.581854,-5491.37915875,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6745,2.6665,,,,,True,,,,,,
1108,5968683bf6daaa248c040133,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:11.835,0.126414471358,4389.841294,,-5493.581854,-5491.37915875,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6745,2.6665,,,,,True,,,,,,
1109,5968683cf6daaa248c040134,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:12.858,0.126414471358,4389.841294,,-5493.581854,-5491.37915875,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6745,2.6665,,,,,True,,,,,,
1110,5968683df6daaa248c040135,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:13.849,0.126414471358,4389.841294,,-5493.581854,-5491.37915875,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6745,2.6665,,,,,True,,,,,,
1111,5968683ef6daaa248c040137,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:14.855,0.126414471358,4389.841294,,-5493.581854,-5491.37915875,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6745,2.6665,,,,,True,,,,,,
1112,5968683ff6daaa248c040138,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:15.828,0.126414471358,4389.841294,,-5493.581854,-5491.37915875,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6745,2.6665,,,,,True,,,,,,
1113,59686840f6daaa248c04013a,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:16.834,0.126414471358,4389.841294,,-5493.581854,-5491.37915875,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6745,2.6665,,,,,True,,,,,,
1114,59686841f6daaa248c04013b,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:17.822,0.126414471358,4389.841294,,-5493.581854,-5491.37915875,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6745,2.6665,,,,,True,,,,,,
1115,59686842f6daaa248c04013c,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:18.847,0.126414471358,4389.841294,,-5493.581854,-5491.37915875,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6745,2.6665,,,,,True,,,,,,
1116,59686843f6daaa248c04013d,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:19.835,0.126414471358,4389.841294,,-5493.581854,-5491.37915875,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6745,2.6665,,,,,True,,,,,,
1117,59686844f6daaa248c04013e,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:20.823,0.126414471358,4389.841294,,-5493.581854,-5491.37915875,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6745,2.6665,,,,,True,,,,,,
1118,59686845f6daaa248c040140,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:21.866,0.126430050701,4390.37906123,,-5493.551172,-5491.3484825,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1119,59686846f6daaa248c040141,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:22.854,0.126430050701,4390.37906123,,-5493.551172,-5491.3484825,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1120,59686847f6daaa248c040142,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:23.844,0.126430050701,4390.37906123,,-5493.551172,-5491.3484825,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1121,59686848f6daaa248c040145,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:24.853,0.126430050701,4390.37906123,,-5493.551172,-5491.3484825,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1122,59686849f6daaa248c040146,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:25.841,0.126430050701,4390.37906123,,-5493.551172,-5491.3484825,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1123,5968684af6daaa248c040149,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:26.865,0.126430050701,4390.37906123,,-5493.551172,-5491.3484825,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1124,5968684bf6daaa248c04014b,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:27.855,0.126430050701,4390.37906123,,-5493.551172,-5491.3484825,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1125,5968684cf6daaa248c04014c,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:28.845,0.126430050701,4390.37906123,,-5493.551172,-5491.3484825,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1126,5968684df6daaa248c04014d,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:29.834,0.126430050701,4390.37906123,,-5493.551172,-5491.3484825,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1127,5968684ef6daaa248c040150,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:30.860,0.126430050701,4390.37906123,,-5493.551172,-5491.3484825,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1128,5968684ff6daaa248c040152,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:31.866,0.126430050701,4390.37906123,,-5493.551172,-5491.3484825,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1129,59686850f6daaa248c040153,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:32.854,0.126430050701,4390.37906123,,-5493.551172,-5491.3484825,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1130,59686851f6daaa248c040154,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:33.829,0.126430050701,4390.37906123,,-5493.551172,-5491.3484825,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1131,59686852f6daaa248c040156,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:34.835,0.126430050701,4390.37906123,,-5493.551172,-5491.3484825,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1132,59686853f6daaa248c040157,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:35.836,0.126430050701,4390.37906123,,-5493.551172,-5491.3484825,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1133,59686854f6daaa248c04015c,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:36.848,0.126461209386,4391.45459332,,-5493.489808,-5491.28713,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1134,59686855f6daaa248c040160,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:37.822,0.126585844128,4395.75668995,,-5493.244352,-5491.04172,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1135,59686856f6daaa248c040166,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:38.837,0.122100369427,4240.89674234,,-5493.244352,-5491.04172,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1136,59686857f6daaa248c040167,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:39.860,0.122100369427,4240.89674234,,-5493.244352,-5491.04172,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1137,59686858f6daaa248c040169,47100.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:40.866,0.122162673567,4243.04822841,,-5493.121624,-5490.919015,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1138,59686859f6daaa248c04016c,47100.0,2.6685,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:41.872,0.124142072187,4311.79822841,,-5485.324233,-5490.919015,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1139,5968685af6daaa248c04016d,47100.0,2.6685,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:42.845,0.124142072187,4311.79822841,,-5485.324233,-5490.919015,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1140,5968685bf6daaa248c040170,47100.0,2.6685,47090.0,2.668,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:43.822,0.126121470807,4380.54822841,,-5485.324233,-5483.121624,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1141,5968685cf6daaa248c040172,47100.0,2.6685,47090.0,2.668,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:44.828,0.126152628715,4381.62396668,,-5485.2628575,-5483.06026,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1142,5968685df6daaa248c040174,47100.0,2.6685,47090.0,2.668,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:45.870,0.12616820767,4382.16183463,,-5485.23216975,-5483.029578,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1143,5968685ef6daaa248c040175,47100.0,2.6685,47090.0,2.668,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:46.856,0.12616820767,4382.16183463,,-5485.23216975,-5483.029578,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.674,2.6665,,,,,True,,,,,,
1144,5968685ff6daaa248c04017e,47110.0,2.6685,47100.0,2.668,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:47.970,0.12616820767,4382.16183463,,-5495.23216975,-5493.029578,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.675,2.6675,,,,,True,,,,,,
1145,59686860f6daaa248c040187,47110.0,2.6685,47100.0,2.668,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:48.832,0.12616820767,4382.16183463,,-5495.23216975,-5493.029578,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.675,2.6675,,,,,True,,,,,,
1146,59686861f6daaa248c040189,47110.0,2.6685,47100.0,2.668,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:49.836,0.12616820767,4382.16183463,,-5495.23216975,-5493.029578,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.675,2.6675,,,,,True,,,,,,
1147,59686862f6daaa248c04018b,47110.0,2.6685,47100.0,2.668,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:50.842,0.12616820767,4382.16183463,,-5495.23216975,-5493.029578,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.675,2.6675,,,,,True,,,,,,
1148,59686863f6daaa248c04018d,47110.0,2.6685,47100.0,2.668,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:51.834,0.12616820767,4382.16183463,,-5495.23216975,-5493.029578,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.675,2.6675,,,,,True,,,,,,
1149,59686864f6daaa248c040190,47110.0,2.6685,47100.0,2.668,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:52.857,0.12616820767,4382.16183463,,-5495.23216975,-5493.029578,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.675,2.6675,,,,,True,,,,,,
1150,59686865f6daaa248c040192,47110.0,2.6685,47100.0,2.668,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:53.863,0.12616820767,4382.16183463,,-5495.23216975,-5493.029578,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.675,2.6675,,,,,True,,,,,,
1151,59686866f6daaa248c040195,47110.0,2.6685,47100.0,2.668,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:54.872,0.12616820767,4382.16183463,,-5495.23216975,-5493.029578,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.675,2.6675,,,,,True,,,,,,
1152,59686867f6daaa248c040196,47110.0,2.6685,47100.0,2.668,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:55.860,0.12616820767,4382.16183463,,-5495.23216975,-5493.029578,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.675,2.6675,,,,,True,,,,,,
1153,59686868f6daaa248c040199,47110.0,2.6685,47100.0,2.668,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:56.834,0.12616820767,4382.16183463,,-5495.23216975,-5493.029578,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.675,2.6675,,,,,True,,,,,,
1154,59686869f6daaa248c04019f,47110.0,2.668,47100.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:57.862,0.122209401672,4244.66183463,,-5503.029578,-5500.82698625,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.675,2.6675,,,,,True,,,,,,
1155,5968686af6daaa248c0401a1,47110.0,2.668,47100.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:58.837,0.122209401672,4244.66183463,,-5503.029578,-5500.82698625,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.675,2.6675,,,,,True,,,,,,
1156,5968686bf6daaa248c0401a4,47110.0,2.668,47100.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:44:59.843,0.122209401672,4244.66183463,,-5503.029578,-5500.82698625,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.675,2.6675,,,,,True,,,,,,
1157,5968686cf6daaa248c0401a5,47110.0,2.668,47100.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:45:00.867,0.122209401672,4244.66183463,,-5503.029578,-5500.82698625,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.675,2.6675,,,,,True,,,,,,
1158,5968686df6daaa248c0401a6,47110.0,2.668,47100.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:45:01.840,0.122209401672,4244.66183463,,-5503.029578,-5500.82698625,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.675,2.6675,,,,,True,,,,,,
1159,5968686ef6daaa248c0401a9,47110.0,2.668,47100.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:45:02.828,0.122209401672,4244.66183463,,-5503.029578,-5500.82698625,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.675,2.6675,,,,,True,,,,,,
1160,5968686ff6daaa248c0401ab,47110.0,2.668,47100.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:45:03.821,0.117725808082,4089.8026864,,-5503.029578,-5500.82698625,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.675,2.6675,,,,,True,,,,,,
1161,59686870f6daaa248c0401af,47110.0,2.668,47100.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:45:04.846,0.117725808082,4089.8026864,,-5503.029578,-5500.82698625,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.675,2.6675,,,,,True,,,,,,
1162,59686871f6daaa248c0401b2,47110.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:45:05.836,0.122209401672,4244.66183463,,-5503.029578,-5490.82698625,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.675,2.6665,,,,,True,,,,,,
1163,59686872f6daaa248c0401b3,47110.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:45:06.860,0.122209401672,4244.66183463,,-5503.029578,-5490.82698625,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.675,2.6665,,,,,True,,,,,,
1164,59686873f6daaa248c0401b5,47110.0,2.668,47090.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:45:07.837,0.122209401672,4244.66183463,,-5503.029578,-5490.82698625,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-21,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.675,2.6665,,,,,True,,,,,,
